VolumeContinueKey.keys,VolumeContinueKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,File,Correct,participant,date,expName,psychopyVersion,OS,frameRate,Welcome0ContKey.keys,Welcome0ContKey.rt,key_resp.keys,key_resp.rt,WelcomeSound2ContKey.keys,WelcomeSound2ContKey.rt,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,PracticeSoundKey.keys,PracticeSoundKey.corr,PracticeSoundKey.rt,SoundPracticeLoop.thisRepN,SoundPracticeLoop.thisTrialN,SoundPracticeLoop.thisN,SoundPracticeLoop.thisIndex,SoundPracticeLoop.ran,SoundFile,SoundMST_File,GS_File,SoundCorrect,Correct2,SoundType,,Trial,MSTSoundStrtKey.keys,MSTSoundStrtKey.rt,MSTSoundKey.keys,MSTSoundKey.corr,MSTSoundKey.rt,MSTSoundLoop.thisRepN,MSTSoundLoop.thisTrialN,MSTSoundLoop.thisN,MSTSoundLoop.thisIndex,MSTSoundLoop.ran,AttnCheck2Keys.keys,AttnCheck2Keys.rt,AttnCheck2Resp.text,SoundTask.thisRepN,SoundTask.thisTrialN,SoundTask.thisN,SoundTask.thisIndex,SoundTask.ran,Counterbalance.thisRepN,Counterbalance.thisTrialN,Counterbalance.thisN,Counterbalance.thisIndex,Counterbalance.ran,WordOrder,SoundOrder,ContinueResp.keys,ContinueResp.rt,Wel2ContinueKey.keys,Wel2ContinueKey.rt,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,PracticeTrials.thisRepN,PracticeTrials.thisTrialN,PracticeTrials.thisN,PracticeTrials.thisIndex,PracticeTrials.ran,Type,StartTast.keys,StartTast.rt,MST_resp.keys,MST_resp.corr,MST_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,WordCorrect,Correct_type,WordType,Condition,Attn1ContKey.keys,Attn1ContKey.rt,AttnCheckResp.text,SyllblCheckContKey.keys,SyllblCheckContKey.rt,SyllblCheckResp.keys,SyllblCheckResp.corr,SyllblCheckResp.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Target,Word1,Word2,Word3,WordTask.thisRepN,WordTask.thisTrialN,WordTask.thisN,WordTask.thisIndex,WordTask.ran,key_resp_4.keys,key_resp_4.rt,GuessSoundIntro2Cont.keys,GuessSoundIntro2Cont.rt,GSSubmit.keys,GSSubmit.rt,GSResponse.text,GuessSoundLoop.thisRepN,GuessSoundLoop.thisTrialN,GuessSoundLoop.thisN,GuessSoundLoop.thisIndex,GuessSoundLoop.ran,ExitKey.keys,ExitKey.rt
,,,,,,,,,,,,,,5c537b8b87d9ef0001f195d4,2021-03-24_18h54.06.927,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Clap_C.wav,,,,SIMILAR,GS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,9.483945, people clapping loudly,0,55,55,23,1,,
,,,,,,,,,,,,,,5c537b8b87d9ef0001f195d4,2021-03-24_18h54.06.927,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Cello.wav,,,,SAME,GS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,13.933175, creepy cello music,0,56,56,61,1,,
,,,,,,,,,,,,,,5c537b8b87d9ef0001f195d4,2021-03-24_18h54.06.927,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Laugh_A.wav,,,,SIMILAR,GS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,11.30072, people laughing highpitched,0,57,57,33,1,,
,,,,,,,,,,,,,,5c537b8b87d9ef0001f195d4,2021-03-24_18h54.06.927,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/CarStart_F.wav,,,,SIMILAR,GS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,11.61729, car engine start short,0,58,58,22,1,,
,,,,,,,,,,,,,,5c537b8b87d9ef0001f195d4,2021-03-24_18h54.06.927,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Sneeze_B.wav,,,,SAME,GS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,5.3007, sneeze,0,59,59,64,1,,
,,,,,,,,,,,,,,5c537b8b87d9ef0001f195d4,2021-03-24_18h54.06.927,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Donkey.wav,,,,SAME,GS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,6.67831, donkey braying,0,60,60,87,1,,
,,,,,,,,,,,,,,5c537b8b87d9ef0001f195d4,2021-03-24_18h54.06.927,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Writing_C.wav,,,,SIMILAR,GS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,7.44596, chalk on chalkboard,0,61,61,3,1,,
,,,,,,,,,,,,,,5c537b8b87d9ef0001f195d4,2021-03-24_18h54.06.927,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Faucet_C.wav,,,,SIMILAR,GS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,8.54314, tap running in sink,0,62,62,5,1,,
,,,,,,,,,,,,,,5c537b8b87d9ef0001f195d4,2021-03-24_18h54.06.927,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Elephant_A.wav,,,,SIMILAR,GS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,9.233795, elephant calling twice,0,63,63,0,1,,
,,,,,,,,,,,,,,5c537b8b87d9ef0001f195d4,2021-03-24_18h54.06.927,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Cough_D.wav,,,,SIMILAR,GS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,7.216785, person coughing,0,64,64,30,1,,
,,,,,,,,,,,,,,5c537b8b87d9ef0001f195d4,2021-03-24_18h54.06.927,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Baby_E.wav,,,,SIMILAR,GS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,12.667005, baby giggling ,0,65,65,4,1,,
,,,,,,,,,,,,,,5c537b8b87d9ef0001f195d4,2021-03-24_18h54.06.927,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Fireworks.wav,,,,SAME,GS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,5.75066, fireworks,0,66,66,78,1,,
,,,,,,,,,,,,,,5c537b8b87d9ef0001f195d4,2021-03-24_18h54.06.927,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Cough_F.wav,,,,SIMILAR,GS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,8.207335, person coughing loudly,0,67,67,6,1,,
,,,,,,,,,,,,,,5c537b8b87d9ef0001f195d4,2021-03-24_18h54.06.927,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Howl.wav,,,,SAME,GS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,8.10051, wolf howling,0,68,68,80,1,,
,,,,,,,,,,,,,,5c537b8b87d9ef0001f195d4,2021-03-24_18h54.06.927,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Bagpipe.wav,,,,SAME,GS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,5.56917, bagpipes,0,69,69,69,1,,
,,,,,,,,,,,,,,5c537b8b87d9ef0001f195d4,2021-03-24_18h54.06.927,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Faucet_A.wav,,,,SIMILAR,GS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,11.317575, tap running heavy flow,0,70,70,29,1,,
,,,,,,,,,,,,,,5c537b8b87d9ef0001f195d4,2021-03-24_18h54.06.927,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Cat_A.wav,,,,SAME,GS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,5.73379, cat meow,0,71,71,65,1,,
,,,,,,,,,,,,,,5c537b8b87d9ef0001f195d4,2021-03-24_18h54.06.927,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Airplane_B.wav,,,,SAME,GS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,14.0477, airplane overhead,0,72,72,62,1,,
,,,,,,,,,,,,,,5c537b8b87d9ef0001f195d4,2021-03-24_18h54.06.927,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Hammer_A.wav,,,,SAME,GS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,9.75023, hammering,0,73,73,76,1,,
,,,,,,,,,,,,,,5c537b8b87d9ef0001f195d4,2021-03-24_18h54.06.927,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Sleighbells_B.wav,,,,SAME,GS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,7.92104, cicadas at night,0,74,74,50,1,,
,,,,,,,,,,,,,,5c537b8b87d9ef0001f195d4,2021-03-24_18h54.06.927,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/PaperRip.wav,,,,SAME,GS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,5.81671, paper tearing,0,75,75,81,1,,
,,,,,,,,,,,,,,5c537b8b87d9ef0001f195d4,2021-03-24_18h54.06.927,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Steam.wav,,,,SAME,GS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,15.800075, steam locomotive horn,0,76,76,86,1,,
,,,,,,,,,,,,,,5c537b8b87d9ef0001f195d4,2021-03-24_18h54.06.927,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Cow.wav,,,,SAME,GS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,5.033545, cow mooing,0,77,77,71,1,,
,,,,,,,,,,,,,,5c537b8b87d9ef0001f195d4,2021-03-24_18h54.06.927,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/IceDrop.wav,,,,SAME,GS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,12.1004, items dropped into glass container,0,78,78,57,1,,
,,,,,,,,,,,,,,5c537b8b87d9ef0001f195d4,2021-03-24_18h54.06.927,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Bubbles_B.wav,,,,SIMILAR,GS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,6.10034, water bubbling,0,79,79,21,1,,
,,,,,,,,,,,,,,5c537b8b87d9ef0001f195d4,2021-03-24_18h54.06.927,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Buzz.wav,,,,SAME,GS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,9.03939, mobile phone vibrating,0,80,80,52,1,,
,,,,,,,,,,,,,,5c537b8b87d9ef0001f195d4,2021-03-24_18h54.06.927,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Puff_A.wav,,,,SAME,GS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,14.94323, toy noisemaker,0,81,81,58,1,,
,,,,,,,,,,,,,,5c537b8b87d9ef0001f195d4,2021-03-24_18h54.06.927,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Chicken_A.wav,,,,SAME,GS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,8.05237, chicken clucking,0,82,82,60,1,,
,,,,,,,,,,,,,,5c537b8b87d9ef0001f195d4,2021-03-24_18h54.06.927,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Pour_C.wav,,,,SIMILAR,GS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,8.183825, fizzy drink pour,0,83,83,1,1,,
,,,,,,,,,,,,,,5c537b8b87d9ef0001f195d4,2021-03-24_18h54.06.927,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Bullfrog.wav,,,,SAME,GS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,7.54988, frog croaking,0,84,84,73,1,,
,,,,,,,,,,,,,,5c537b8b87d9ef0001f195d4,2021-03-24_18h54.06.927,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Wind_B.wav,,,,SAME,GS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,6.57627, wind whistling,0,85,85,55,1,,
,,,,,,,,,,,,,,5c537b8b87d9ef0001f195d4,2021-03-24_18h54.06.927,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Siren_A.wav,,,,SIMILAR,GS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,9.770005, generic siren,0,86,86,14,1,,
,,,,,,,,,,,,,,5c537b8b87d9ef0001f195d4,2021-03-24_18h54.06.927,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Thunder_A.wav,,,,SAME,GS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,7.967255, peal of thunder,0,87,87,48,1,,
,,,,,,,,,,,,,,5c537b8b87d9ef0001f195d4,2021-03-24_18h54.06.927,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,60.635455
