VolumeContinueKey.keys,VolumeContinueKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,File,Correct,participant,date,expName,psychopyVersion,OS,frameRate,Welcome0ContKey.keys,Welcome0ContKey.rt,ContinueResp.keys,ContinueResp.rt,Wel2ContinueKey.keys,Wel2ContinueKey.rt,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,PracticeTrials.thisRepN,PracticeTrials.thisTrialN,PracticeTrials.thisN,PracticeTrials.thisIndex,PracticeTrials.ran,SoundFile,SoundMST_File,GS_File,Type,StartTast.keys,StartTast.rt,MST_resp.keys,MST_resp.corr,MST_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,WordCorrect,Correct_type,WordType,Condition,Attn1ContKey.keys,Attn1ContKey.rt,AttnCheckResp.text,SyllblCheckContKey.keys,SyllblCheckContKey.rt,SyllblCheckResp.keys,SyllblCheckResp.corr,SyllblCheckResp.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Target,Word1,Word2,Word3,WordTask.thisRepN,WordTask.thisTrialN,WordTask.thisN,WordTask.thisIndex,WordTask.ran,Counterbalance.thisRepN,Counterbalance.thisTrialN,Counterbalance.thisN,Counterbalance.thisIndex,Counterbalance.ran,WordOrder,SoundOrder,key_resp.keys,key_resp.rt,WelcomeSound2ContKey.keys,WelcomeSound2ContKey.rt,PracticeSoundKey.keys,PracticeSoundKey.corr,PracticeSoundKey.rt,SoundPracticeLoop.thisRepN,SoundPracticeLoop.thisTrialN,SoundPracticeLoop.thisN,SoundPracticeLoop.thisIndex,SoundPracticeLoop.ran,SoundCorrect,Correct2,SoundType,GS_Type,Trial,MSTSoundStrtKey.keys,MSTSoundStrtKey.rt,MSTSoundKey.keys,MSTSoundKey.corr,MSTSoundKey.rt,MSTSoundLoop.thisRepN,MSTSoundLoop.thisTrialN,MSTSoundLoop.thisN,MSTSoundLoop.thisIndex,MSTSoundLoop.ran,AttnCheck2Keys.keys,AttnCheck2Keys.rt,AttnCheck2Resp.text,SoundTask.thisRepN,SoundTask.thisTrialN,SoundTask.thisN,SoundTask.thisIndex,SoundTask.ran,key_resp_4.keys,key_resp_4.rt,GuessSoundIntro2Cont.keys,GuessSoundIntro2Cont.rt,GSSubmit.keys,GSSubmit.rt,GSResponse.text,GuessSoundLoop.thisRepN,GuessSoundLoop.thisTrialN,GuessSoundLoop.thisN,GuessSoundLoop.thisIndex,GuessSoundLoop.ran,ExitKey.keys,ExitKey.rt
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Howl.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,NEW,,B,,,2,1,0.437935,0,48,48,48,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Thunder_A.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,OLD,,B,,,1,1,0.542865,0,49,49,49,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Whistle_C.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,SIMILAR,,B,,,2,1,0.469905,0,50,50,50,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Helicopter_A.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,NEW,,B,,,2,1,0.294845,0,51,51,51,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Dog_F.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,SIMILAR,,B,,,2,1,0.442255,0,52,52,52,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Horse.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,NEW,,B,,,2,1,0.317025,0,53,53,53,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Chomp_A.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,NEW,,B,,,2,1,0.446555,0,54,54,54,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Heartbeat.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,OLD,,B,,,1,1,0.10431,0,55,55,55,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Clap_C.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,SIMILAR,,B,,,1,0,0.431955,0,56,56,56,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Crow_B.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,NEW,,B,,,2,1,0.486085,0,57,57,57,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Growl_H.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,SIMILAR,,B,,,1,0,0.749605,0,58,58,58,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Printer.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,NEW,,B,,,2,1,0.732755,0,59,59,59,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Cello.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,OLD,,B,,,1,1,0.421775,0,60,60,60,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Snore_E.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,SIMILAR,,B,,,2,1,0.58205,0,61,61,61,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/CarStart_E.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,NEW,,B,,,2,1,0.719445,0,62,62,62,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Goat_C.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,SIMILAR,,B,,,2,1,0.854565,0,63,63,63,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Coin_E.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,SIMILAR,,B,,,2,1,0.68464,0,64,64,64,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Howl.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,OLD,,B,,,1,1,0.606605,0,65,65,65,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Airplane_B.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,OLD,,B,,,2,0,0.481855,0,66,66,66,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Mosquito_B.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,OLD,,B,,,2,0,0.86039,0,67,67,67,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Droplet_B.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,NEW,,B,,,2,1,1.094275,0,68,68,68,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Donkey.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,OLD,,B,,,1,1,0.37935,0,69,69,69,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Guitar_B.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,NEW,,B,,,2,1,0.935155,0,70,70,70,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Bagpipe.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,OLD,,B,,,1,1,0.602115,0,71,71,71,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Hammer_A.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,NEW,,B,,,2,1,0.38205,0,72,72,72,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Helicopter_A.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,OLD,,B,,,1,1,0.67759,0,73,73,73,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Camera.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,NEW,,B,,,2,1,0.60611,0,74,74,74,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Steam.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,NEW,,B,,,2,1,0.798085,0,75,75,75,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Horse.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,OLD,,B,,,2,0,0.839005,0,76,76,76,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Elephant_C.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,NEW,,B,,,2,1,0.402525,0,77,77,77,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Printer.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,OLD,,B,,,2,0,0.51557,0,78,78,78,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Crow_A.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,SIMILAR,,B,,,1,0,1.81828,0,79,79,79,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Bubbles_A.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,NEW,,B,,,2,1,0.58339,0,80,80,80,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Chomp_C.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,SIMILAR,,B,,,1,0,0.73076,0,81,81,81,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Airhorn.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,NEW,,B,,,2,1,0.580915,0,82,82,82,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Writing_A.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,NEW,,B,,,2,1,0.472025,0,83,83,83,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Cuckoo_A.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,NEW,,B,,,2,1,0.532325,0,84,84,84,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/IceDrop.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,NEW,,B,,,2,1,0.503595,0,85,85,85,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/CarStart_D.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,SIMILAR,,B,,,1,0,0.51889,0,86,86,86,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Baby_F.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,NEW,,B,,,2,1,1.05236,0,87,87,87,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Puff_A.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,NEW,,B,,,2,1,0.704475,0,88,88,88,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Droplet_B.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,OLD,,B,,,2,0,0.583985,0,89,89,89,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Guitar_B.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,OLD,,B,,,1,1,0.80282,0,90,90,90,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/PaperRip.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,NEW,,B,,,2,1,1.08576,0,91,91,91,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Mosquito_B.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,OLD,,B,,,1,1,0.43322,0,92,92,92,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Trumpet_B.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,NEW,,B,,,2,1,0.434415,0,93,93,93,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Bullfrog.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,NEW,,B,,,2,1,0.717465,0,94,94,94,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Elephant_A.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,SIMILAR,,B,,,1,0,0.68457,0,95,95,95,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Sneeze_B.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,NEW,,B,,,2,1,0.967365,0,96,96,96,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Camera.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,OLD,,B,,,2,0,0.836895,0,97,97,97,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Cat_A.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,NEW,,B,,,2,1,0.63621,0,98,98,98,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Steam.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,OLD,,B,,,1,1,0.689945,0,99,99,99,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Writing_C.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,SIMILAR,,B,,,2,1,0.452635,0,100,100,100,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/IceDrop.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,OLD,,B,,,2,0,0.518045,0,101,101,101,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Slurp.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,NEW,,B,,,2,1,0.43396,0,102,102,102,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Baby_E.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,SIMILAR,,B,,,2,1,0.56773,0,103,103,103,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/DialTone.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,NEW,,B,,,2,1,0.60104,0,104,104,104,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Puff_A.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,OLD,,B,,,1,1,0.460965,0,105,105,105,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Buzz.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,NEW,,B,,,2,1,0.748235,0,106,106,106,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Airhorn.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,OLD,,B,,,2,0,0.38383,0,107,107,107,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Sleighbells_B.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,NEW,,B,,,2,1,0.632815,0,108,108,108,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Cuckoo_A.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,OLD,,B,,,1,1,0.3015,0,109,109,109,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Wind_B.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,NEW,,B,,,2,1,0.389925,0,110,110,110,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,SoundMST/Typing.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,NEW,,B,,,2,1,0.455155,0,111,111,111,1,,,,,,,,,,,,,,,,,,,,,,
