SoundFile,Type,Correct,File,WordCorrect,Correct_type,WordType,Condition,SoundMST_File,SoundCorrect,Correct2,SoundType,Trial,Sound1,Sound2,PairType,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,WordTask.thisRepN,WordTask.thisTrialN,WordTask.thisN,WordTask.thisIndex,PracticeTrials.thisRepN,PracticeTrials.thisTrialN,PracticeTrials.thisN,PracticeTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,SoundTask.thisRepN,SoundTask.thisTrialN,SoundTask.thisN,SoundTask.thisIndex,SoundPracticeLoop.thisRepN,SoundPracticeLoop.thisTrialN,SoundPracticeLoop.thisN,SoundPracticeLoop.thisIndex,MSTSoundLoop.thisRepN,MSTSoundLoop.thisTrialN,MSTSoundLoop.thisN,MSTSoundLoop.thisIndex,SimilarityRating.thisRepN,SimilarityRating.thisTrialN,SimilarityRating.thisN,SimilarityRating.thisIndex,SoundLabelLoop.thisRepN,SoundLabelLoop.thisTrialN,SoundLabelLoop.thisN,SoundLabelLoop.thisIndex,WelcomeTxt1.started,WelcomeTxt1.stopped,ContinueKey1.started,ContinueKey1.stopped,ContinueResp.keys,ContinueResp.rt,ContinueResp.started,ContinueResp.stopped,Task1Slide.started,Task1Slide.stopped,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,WelcomeContinueKey2.started,WelcomeContinueKey2.stopped,PracticeText2.started,PracticeText2.stopped,TrialNumber.started,TrialNumber.stopped,PracticeSound.started,PracticeSound.stopped,PracticeCross.started,PracticeCross.stopped,PracticeRespKey2.keys,PracticeRespKey2.rt,PracticeRespKey2.started,PracticeRespKey2.stopped,Practice_resp.keys,Practice_resp.rt,Practice_resp.started,Practice_resp.stopped,PracticeMssg.started,PracticeMssg.stopped,FeedbackCross.started,FeedbackCross.stopped,StartTxt.started,StartTxt.stopped,StartTast.keys,StartTast.rt,StartTast.started,StartTast.stopped,No3.started,No3.stopped,No2.started,No2.stopped,No1.started,No1.stopped,no_3.started,no_3.stopped,TargetSound.started,TargetSound.stopped,ItemNumber.started,ItemNumber.stopped,MST_resp.keys,MST_resp.corr,MST_resp.rt,MST_resp.started,MST_resp.stopped,Option2.started,Option2.stopped,EndMssg.started,EndMssg.stopped,End1Cont.keys,End1Cont.rt,End1Cont.started,End1Cont.stopped,Pt2WelcomeMssg.started,Pt2WelcomeMssg.stopped,text_3.started,text_3.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Task2Slide.started,Task2Slide.stopped,PracticeSound2.started,PracticeSound2.stopped,PracticeCrossW.started,PracticeCrossW.stopped,PracticeTrialNo.started,PracticeTrialNo.stopped,PracticeRespKey2II.keys,PracticeRespKey2II.rt,PracticeRespKey2II.started,PracticeRespKey2II.stopped,Message.started,Message.stopped,PracticeCrossW2.started,PracticeCrossW2.stopped,PracticeSoundKey.keys,PracticeSoundKey.rt,PracticeSoundKey.started,PracticeSoundKey.stopped,MSTSoundStrtMssg.started,MSTSoundStrtMssg.stopped,MSTSoundStrtKey.keys,MSTSoundStrtKey.rt,MSTSoundStrtKey.started,MSTSoundStrtKey.stopped,no2.started,no2.stopped,MSTSoundCount.started,MSTSoundCount.stopped,MSTSoundPlay.started,MSTSoundPlay.stopped,MSTSoundCross.started,MSTSoundCross.stopped,MSTSoundKey.keys,MSTSoundKey.corr,MSTSoundKey.rt,MSTSoundKey.started,MSTSoundKey.stopped,Options2II.started,Options2II.stopped,Task3Slide.started,Task3Slide.stopped,SimContKey.keys,SimContKey.rt,SimContKey.started,SimContKey.stopped,Cross1Sec.started,Cross1Sec.stopped,FirstSound.started,FirstSound.stopped,SecondSound.started,SecondSound.stopped,Cross.started,Cross.stopped,NumberOne.started,NumberOne.stopped,NumberTwo.started,NumberTwo.stopped,SimTrialNumber.started,SimTrialNumber.stopped,SimilarityRatingScale.started,SimilarityRatingScale.stopped,SimilarityRatingKey.keys,SimilarityRatingKey.rt,SimilarityRatingKey.started,SimilarityRatingKey.stopped,Task4Slide.started,Task4Slide.stopped,Welcome4End.keys,Welcome4End.rt,Welcome4End.started,Welcome4End.stopped,SoundLabelQuestion.started,SoundLabelQuestion.stopped,Sound.started,Sound.stopped,LabelingKey.keys,LabelingKey.rt,LabelingKey.started,LabelingKey.stopped,participant,date,expName,psychopyVersion,frameRate
,,,,,,,,SoundMST/Heartbeat.wav,1,1,OLD,A,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1098.463889,None,1099.977997,None,1099.979741,None,1099.977997,None,1,1,1.2609566,1102.280236,None,1102.280236,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,SoundMST/Phone_F.wav,2,3,NEW,A,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103.568189,None,1105.125618,None,1105.129605,None,1105.125618,None,1,0,1.656258,1107.429859,None,1107.429859,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,SoundMST/Piano_C.wav,2,2,SIMILAR,A,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109.113084,None,1110.662494,None,1110.663279,None,1110.662494,None,1,0,3.1936802,1112.963192,None,1112.963192,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,SoundMST/Snore_C.wav,2,3,NEW,A,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1116.180353,None,1117.735518,None,1117.729688,None,1117.735518,None,1,0,2.6796707,1120.046446,None,1120.046446,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,SoundMST/Chicken_A.wav,1,1,OLD,A,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1122.748685,None,1124.274972,None,1124.279555,None,1124.274972,None,1,1,1.1460711,1125.96307,None,1125.96307,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,SoundMST/Mosquito_B.wav,2,3,NEW,A,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1127.130345,None,1128.668585,None,1128.662926,None,1128.668585,None,2,1,1.3208853,1130.813181,None,1130.813181,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,SoundMST/Cough_I.wav,2,3,NEW,A,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132.164205,None,1133.716888,None,1133.713056,None,1133.716888,None,2,1,1.6888974,1135.679702,None,1135.679702,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,SoundMST/Elephant_A.wav,2,2,SIMILAR,A,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1137.400319,None,1138.961517,None,1138.962901,None,1138.961517,None,1,0,1.3106418,1141.263049,None,1141.263049,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,SoundMST/Cuckoo_A.wav,1,1,OLD,A,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1142.597337,None,1144.128295,None,1144.129383,None,1144.128295,None,1,1,0.783028,1146.429606,None,1146.429606,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,SoundMST/Baby_C.wav,2,3,NEW,A,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1147.229451,None,1148.778492,None,1148.779423,None,1148.778492,None,2,1,1.6529943,1151.079408,None,1151.079408,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,SoundMST/Duck_A.wav,2,2,SIMILAR,A,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1152.762766,None,1154.286583,None,1154.278991,None,1154.286583,None,1,0,1.5219808,1156.379334,None,1156.379334,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,SoundMST/Chime_D.wav,2,3,NEW,A,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1157.931567,None,1159.464517,None,1159.462177,None,1159.464517,None,1,0,1.2659034,1161.762698,None,1161.762698,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,SoundMST/Faucet_A.wav,2,3,NEW,A,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1163.048039,None,1164.603946,None,1164.595835,None,1164.603946,None,2,1,2.7402388,1166.912922,None,1166.912922,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,SoundMST/Camera.wav,1,1,OLD,A,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1169.679192,None,1171.197798,None,1171.195711,None,1171.197798,None,1,1,2.0506926,1172.16252,None,1172.16252,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,SoundMST/Bird_C.wav,2,3,NEW,A,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1174.247058,None,1175.827808,None,1175.829,None,1175.827808,None,1,0,1.1217867,1177.579294,None,1177.579294,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,SoundMST/Steam.wav,1,1,OLD,A,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1178.731575,None,1180.270947,None,1180.262569,None,1180.270947,None,1,1,0.8841144,1182.579701,None,1182.579701,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,SoundMST/Phone_E.wav,2,2,SIMILAR,A,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1183.496883,None,1185.07412,None,1185.078932,None,1185.07412,None,1,0,0.5856,1187.379468,None,1187.379468,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,SoundMST/Snore_E.wav,2,2,SIMILAR,A,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1187.99564,None,1189.552618,None,1189.545852,None,1189.552618,None,2,1,2.0867811,1191.862465,None,1191.862465,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,SoundMST/Goat_C.wav,1,1,OLD,A,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1193.979011,None,1195.497165,None,1195.495942,None,1195.497165,None,1,1,1.2220783,1197.312408,None,1197.312408,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,SoundMST/Chime_A.wav,2,2,SIMILAR,A,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1198.562285,None,1200.117208,None,1200.112265,None,1200.117208,None,1,0,0.7992352,1202.429342,None,1202.429342,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,SoundMST/Faucet_C.wav,2,2,SIMILAR,A,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1203.256895,None,1204.803908,None,1204.795528,None,1204.803908,None,1,0,3.1803125,1207.112439,None,1207.112439,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,SoundMST/Bullfrog.wav,2,3,NEW,A,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1210.313657,None,1211.872093,None,1211.862349,None,1211.872093,None,1,0,1.1138167,1214.178844,None,1214.178844,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,SoundMST/Mosquito_B.wav,1,1,OLD,A,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1215.312283,None,1216.82727,None,1216.828819,None,1216.82727,None,1,1,1.1934753,1218.979092,None,1218.979092,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,SoundMST/Guitar_B.wav,2,3,NEW,A,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1220.198583,None,1221.76326,None,1221.762099,None,1221.76326,None,1,0,1.0948499,1224.062384,None,1224.062384,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,SoundMST/Baby_B.wav,2,2,SIMILAR,A,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225.182431,None,1226.743425,None,1226.745462,None,1226.743425,None,1,0,1.7995266,1229.045582,None,1229.045582,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,SoundMST/Sleighbells_B.wav,2,3,NEW,A,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1230.863897,None,1232.428152,None,1232.428548,None,1232.428152,None,2,1,1.6527432,1234.728656,None,1234.728656,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,SoundMST/Cat_A.wav,2,3,NEW,A,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1236.412177,None,1237.982677,None,1237.978452,None,1237.982677,None,1,0,1.8970625,1239.395552,None,1239.395552,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,SoundMST/Airhorn.wav,2,3,NEW,A,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1241.314209,None,1242.875997,None,1242.878548,None,1242.875997,None,2,1,2.8188077,1245.178542,None,1245.178542,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,SoundMST/Bird_A.wav,2,2,SIMILAR,A,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1248.030316,None,1249.591585,None,1249.595483,None,1249.591585,None,1,0,1.3046739,1251.89528,None,1251.89528,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,SoundMST/Laugh_A.wav,2,3,NEW,A,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1253.228596,None,1254.778603,None,1254.778373,None,1254.778603,None,2,1,2.8539099,1257.078812,None,1257.078812,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,SoundMST/Dog_H.wav,2,3,NEW,A,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1259.9626,None,1261.506696,None,1261.511696,None,1261.506696,None,1,0,1.1933789,1263.81177,None,1263.81177,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,SoundMST/Cough_J.wav,2,2,SIMILAR,A,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1265.028325,None,1266.574672,None,1266.578395,None,1266.574672,None,1,0,1.3592136,1268.695156,None,1268.695156,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,SoundMST/Donkey.wav,2,3,NEW,A,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1270.078309,None,1271.627684,None,1271.628524,None,1271.627684,None,1,0,0.7246347,1273.92878,None,1273.92878,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,SoundMST/Slurp.wav,2,3,NEW,A,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274.678285,None,1276.224504,None,1276.211755,None,1276.224504,None,1,0,1.2118421,1278.529137,None,1278.529137,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,SoundMST/Airhorn.wav,1,1,OLD,A,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1279.767979,None,1281.295682,None,1281.294872,None,1281.295682,None,2,0,1.5061279,1283.595048,None,1283.595048,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,SoundMST/Cat_A.wav,1,1,OLD,A,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1285.132298,None,1286.656998,None,1286.644984,None,1286.656998,None,1,1,0.9979986,1288.078613,None,1288.078613,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
,,,,,,,,SoundMST/Hammer_A.wav,2,3,NEW,A,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1289.096937,None,1290.664797,None,1290.661432,None,1290.664797,None,2,1,1.9543195,1292.978493,None,1292.978493,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Nov_19_1414,CombinedMST,2020.2.10,60.98033201
